Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_price,Price,kilometers_driven_log,price_log,Brand,Model
Toyota Fortuner 2.8 4WD MT,Kochi,2011,169006,Diesel,Manual,First,14.24,2755.0,174.5,7.0,36.69,10.64,12.037689496233575,2.3646204839134985,toyota,fortuner
Renault KWID RXT,Bangalore,2016,20229,Petrol,Manual,First,25.17,799.0,53.3,5.0,11.57,3.5,9.914872497402692,1.252762968495368,renault,kwid
Chevrolet Spark 1.0 LT,Chennai,2008,62000,Petrol,Manual,Third,18.0,995.0,62.0,5.0,11.57,1.1,11.03488966402723,0.09531017980432493,chevrolet,spark
Hyundai Verna Transform VTVT,Hyderabad,2011,51500,Petrol,Manual,Second,16.2,1599.0,103.2,5.0,11.57,2.6,10.849337086651827,0.9555114450274363,hyundai,verna
BMW 3 Series 320d Sport Line,Hyderabad,2012,69000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,11.57,18.5,11.141861783579396,2.917770732084279,bmw,3
Hyundai Santro Xing XP,Bangalore,2004,167000,Petrol,Manual,First,0.0,1086.0,94.0,5.0,11.57,1.35,12.025749091398891,0.30010459245033816,hyundai,santro
Maruti Swift Dzire VDI,Hyderabad,2015,62476,Diesel,Manual,First,26.59,1248.0,74.0,5.0,11.57,7.95,11.042537761977613,2.0731719286662407,maruti,swift
Hyundai Xcent 1.2 CRDi E Plus,Jaipur,2017,60500,Diesel,Manual,First,25.4,1186.0,73.97,5.0,11.57,5.49,11.010398644018933,1.7029282555214393,hyundai,xcent
Honda Jazz V CVT,Mumbai,2017,17978,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,10.1,6.95,9.796904067133344,1.9387416595767009,honda,jazz
Tata Indigo LS,Jaipur,2008,300000,Diesel,Manual,First,17.0,1405.0,70.0,5.0,11.57,1.0,12.611537753638338,0.0,tata,indigo
Ford Fiesta Classic 1.4 Duratorq CLXI,Chennai,2013,123000,Diesel,Manual,Second,17.8,1399.0,67.0,5.0,11.57,4.45,11.719939634354555,1.4929040961781488,ford,fiesta
Maruti S-Cross Alpha DDiS 200 SH,Kolkata,2016,45296,Diesel,Manual,First,25.1,1248.0,88.5,5.0,12.53,6.99,10.72097400735168,1.944480556245719,maruti,s-cross
Maruti SX4 Zxi with Leather BSIII,Coimbatore,2008,77325,Petrol,Manual,First,15.6,1586.0,104.68,5.0,11.57,3.51,11.255772597553271,1.2556160374777743,maruti,sx4
Maruti Baleno Zeta Automatic,Kochi,2018,25858,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,11.57,7.54,10.160375309814498,2.020222182019865,maruti,baleno
Maruti Ritz LDi,Bangalore,2016,120000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,11.57,3.65,11.695247021764184,1.2947271675944,maruti,ritz
Hyundai Elantra CRDi SX AT,Ahmedabad,2016,22000,Diesel,Automatic,First,19.5,1582.0,126.24,5.0,11.57,16.0,9.998797732340453,2.772588722239781,hyundai,elantra
Chevrolet Spark 1.0 LT,Kolkata,2012,11000,Petrol,Manual,First,16.2,995.0,62.1,5.0,11.57,1.4,9.305650551780507,0.3364722366212129,chevrolet,spark
Hyundai i20 1.2 Spotz,Mumbai,2017,3900,Petrol,Manual,First,18.6,1197.0,81.83,5.0,11.57,6.45,8.268731832117737,1.864080130807681,hyundai,i20
Hyundai Xcent 1.1 CRDi Base,Hyderabad,2016,106092,Diesel,Manual,First,24.4,1120.0,71.0,5.0,11.57,4.4,11.572061921193805,1.4816045409242156,hyundai,xcent
Honda Jazz 1.2 V CVT i VTEC,Delhi,2015,27000,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,11.57,5.95,10.203592144986466,1.7833912195575383,honda,jazz
Honda Brio S MT,Ahmedabad,2013,11000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,11.57,3.9,9.305650551780507,1.3609765531356006,honda,brio
Mercedes-Benz E-Class E250 CDI Avantgrade,Coimbatore,2016,39753,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,11.57,35.28,10.590440588932745,3.5633162311385904,mercedes-benz,e-class
Tata Hexa XT,Pune,2017,39800,Diesel,Manual,First,17.6,2179.0,153.86,7.0,20.87,14.25,10.59162219127253,2.6567569067146595,tata,hexa
Hyundai Xcent 1.1 CRDi Base,Pune,2017,73000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,11.57,4.5,11.198214720130528,1.5040773967762742,hyundai,xcent
Ford Ecosport 1.5 DV5 MT Titanium Optional,Pune,2015,55000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,11.57,7.5,10.915088464214607,2.0149030205422647,ford,ecosport
Tata Nano XTA,Coimbatore,2017,18351,Petrol,Automatic,First,21.9,624.0,37.48,4.0,11.57,3.41,9.817439347910675,1.2267122912954254,tata,nano
Honda Brio VX,Pune,2013,45000,Petrol,Manual,Second,19.4,1198.0,86.8,5.0,11.57,3.25,10.714417768752456,1.1786549963416462,honda,brio
Maruti Ertiga SHVS ZDI Plus,Hyderabad,2016,112200,Diesel,Manual,First,24.52,1248.0,88.5,7.0,11.57,8.3,11.628038272070732,2.1162555148025524,maruti,ertiga
Hyundai i10 Sportz 1.2,Bangalore,2010,29000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11.57,3.45,10.275051108968611,1.2383742310432684,hyundai,i10
Hyundai Santro Xing XO,Hyderabad,2007,57309,Petrol,Manual,First,17.0,1086.0,94.0,5.0,11.57,2.1,10.956212958431761,0.7419373447293773,hyundai,santro
Mahindra XUV500 W10 2WD,Mumbai,2015,53392,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11.57,11.95,10.885416200991155,2.4807312783775197,mahindra,xuv500
Volkswagen Vento Diesel Highline,Hyderabad,2010,71000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,11.57,4.25,11.170435156023453,1.4469189829363254,volkswagen,vento
Tata Safari Storme 2012-2015 VX,Hyderabad,2014,93000,Diesel,Manual,First,14.0,2179.0,138.1,7.0,11.57,8.25,11.440354772135393,2.1102132003465894,tata,safari
Honda Accord 2.4 Elegance M/T,Hyderabad,2010,119000,Petrol,Manual,First,10.2,2354.0,180.0,5.0,11.57,5.95,11.686878772093667,1.7833912195575383,honda,accord
Maruti Eeco 7 Seater Standard,Coimbatore,2016,42225,Petrol,Manual,First,15.1,1196.0,73.0,7.0,4.98,4.3,10.650767741676,1.4586150226995167,maruti,eeco
Maruti Swift VDI,Ahmedabad,2012,65000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,11.57,3.9,11.082142548877775,1.3609765531356006,maruti,swift
Maruti Baleno Zeta Automatic,Pune,2016,27809,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,11.57,6.41,10.23311498829311,1.8578592709325787,maruti,baleno
Mahindra XUV500 W8 2WD,Coimbatore,2015,65100,Diesel,Manual,First,15.1,2179.0,140.0,7.0,11.57,8.36,11.08367982819666,2.1234584270966104,mahindra,xuv500
Hyundai Xcent 1.2 Kappa S,Chennai,2014,51000,Petrol,Manual,First,19.1,1197.0,82.0,5.0,11.57,3.85,10.839580911706463,1.3480731482996928,hyundai,xcent
Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,10000,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,11.57,36.0,9.210340371976184,3.58351893845611,mercedes-benz,new
Skoda Superb 1.8 TSI MT,Kolkata,2011,54895,Petrol,Manual,First,13.14,1798.0,160.0,5.0,11.57,7.5,10.913177548668832,2.0149030205422647,skoda,superb
Volkswagen CrossPolo 1.5 TDI,Hyderabad,2015,80768,Diesel,Manual,First,20.14,1498.0,88.73,5.0,11.57,5.7,11.29933612646083,1.7404661748405046,volkswagen,crosspolo
Maruti Ignis 1.2 Delta,Kochi,2019,12076,Petrol,Manual,First,20.89,1197.0,81.8,5.0,5.9,5.5,9.39897529082673,1.7047480922384253,maruti,ignis
Maruti Swift VDI BSIV,Chennai,2016,49000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,11.57,5.9,10.799575577092764,1.7749523509116738,maruti,swift
Honda City i VTEC VX Option,Mumbai,2015,42366,Petrol,Manual,First,17.8,1497.0,117.3,5.0,11.57,7.75,10.654101432744401,2.0476928433652555,honda,city
BMW 5 Series 530d Highline Sedan,Ahmedabad,2010,68000,Diesel,Automatic,First,11.5,2993.0,235.0,5.0,11.57,18.0,11.127262984158243,2.8903717578961645,bmw,5
Skoda Laura Ambiente,Hyderabad,2008,122397,Diesel,Manual,First,17.5,1896.0,106.0,5.0,11.57,4.4,11.71502513895607,1.4816045409242156,skoda,laura
Volkswagen Polo GT TSI,Coimbatore,2017,50534,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,11.66,8.27,10.830401656047414,2.1126345090356,volkswagen,polo
Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55300,Diesel,Manual,First,19.87,1461.0,83.8,5.0,11.57,4.75,10.920528187510426,1.55814461804655,renault,duster
Honda City 1.5 S AT,Hyderabad,2008,73095,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,11.57,3.8,11.199515243945717,1.33500106673234,honda,city
Volkswagen Vento Diesel Highline,Ahmedabad,2011,51100,Diesel,Manual,First,20.54,1598.0,103.6,5.0,11.57,3.4,10.841539776191796,1.2237754316221157,volkswagen,vento
Hyundai Grand i10 Sportz,Pune,2016,13436,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,11.57,4.7,9.505692950732183,1.547562508716013,hyundai,grand
Ford Fiesta 1.4 ZXi Duratec,Pune,2008,76000,Petrol,Manual,Second,16.6,1388.0,68.0,5.0,11.57,1.49,11.238488619268468,0.3987761199573678,ford,fiesta
Hyundai Xcent 1.1 CRDi S,Mumbai,2016,63141,Diesel,Manual,Second,24.4,1120.0,71.0,5.0,11.57,4.5,11.05312559980728,1.5040773967762742,hyundai,xcent
Honda Amaze VX i-DTEC,Hyderabad,2014,74885,Diesel,Manual,First,25.8,1498.0,98.6,5.0,11.57,5.4,11.223708882426497,1.6863989535702288,honda,amaze
Honda City i VTEC CVT VX,Hyderabad,2016,14000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,11.57,11.5,9.546812608597396,2.4423470353692043,honda,city
Renault Fluence 1.5,Pune,2012,56000,Diesel,Manual,Second,20.4,1461.0,108.5,5.0,11.57,3.5,10.933106969717286,1.252762968495368,renault,fluence
BMW 5 Series 520d Luxury Line,Ahmedabad,2010,46000,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,63.71,16.5,10.736396675471232,2.803360380906535,bmw,5
Maruti SX4 ZXI MT BSIV,Mumbai,2012,51800,Petrol,Manual,First,15.5,1586.0,103.3,5.0,11.57,3.9,10.855145428247575,1.3609765531356006,maruti,sx4
Honda City ZX CVT,Hyderabad,2007,81000,Petrol,Automatic,First,16.4,1497.0,78.0,5.0,11.57,3.25,11.302204433654575,1.1786549963416462,honda,city
Volkswagen Ameo 1.2 MPI Comfortline,Kochi,2018,17370,Petrol,Manual,First,17.0,1198.0,73.75,5.0,11.57,5.84,9.76249985923515,1.7647307968401356,volkswagen,ameo
Volkswagen Ameo 1.2 MPI Comfortline,Hyderabad,2016,18456,Petrol,Manual,First,17.0,1198.0,73.75,5.0,11.57,5.75,9.823144799853589,1.749199854809259,volkswagen,ameo
Audi A4 2.0 TDI Multitronic,Delhi,2010,59000,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,11.57,10.0,10.985292722887856,2.302585092994046,audi,a4
Maruti Wagon R VXI,Mumbai,2006,141537,Petrol,Manual,Second,18.9,998.0,67.1,5.0,11.57,1.05,11.860316445983361,0.04879016416943205,maruti,wagon
Hyundai Verna SX CRDi AT,Delhi,2013,51000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,11.57,5.64,10.839580911706463,1.7298840655099674,hyundai,verna
Mercedes-Benz GLC 220d 4MATIC Style,Coimbatore,2019,29311,Diesel,Automatic,First,17.9,2143.0,170.0,5.0,64.57,50.97,10.285718151171379,3.93123722435195,mercedes-benz,glc
BMW 3 Series Luxury Line,Mumbai,2016,31000,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,60.88,29.95,10.341742483467284,3.3995293245614584,bmw,3
Honda Mobilio V Option i DTEC,Mumbai,2014,80000,Diesel,Manual,Second,24.2,1498.0,98.6,7.0,11.57,4.85,11.289781913656018,1.5789787049493917,honda,mobilio
Hyundai Creta 1.6 CRDi AT SX Plus,Hyderabad,2016,33000,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,11.57,14.5,10.404262840448617,2.6741486494265287,hyundai,creta
Honda City 1.5 S MT,Hyderabad,2011,71556,Petrol,Manual,First,17.0,1497.0,118.0,5.0,11.57,5.5,11.178235638911106,1.7047480922384253,honda,city
Ford Fiesta 1.4 TDCi EXI,Bangalore,2011,85000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,11.57,3.2,11.350406535472453,1.1631508098056809,ford,fiesta
Maruti Swift Dzire LDI,Chennai,2016,91000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,11.57,4.5,11.418614785498987,1.5040773967762742,maruti,swift
Mercedes-Benz E-Class E250 CDI Launch Edition,Coimbatore,2015,73187,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,11.57,30.72,11.200773088549017,3.4249139082794713,mercedes-benz,e-class
Chevrolet Captiva LT,Jaipur,2009,232000,Diesel,Manual,First,11.5,1991.0,147.9,7.0,11.57,3.5,12.354492650648448,1.252762968495368,chevrolet,captiva
Toyota Innova 2.5 V Diesel 7-seater,Bangalore,2007,127079,Diesel,Manual,First,12.8,2494.0,102.0,7.0,11.57,6.99,11.75256421929363,1.944480556245719,toyota,innova
Mahindra Quanto C8,Kochi,2014,58816,Diesel,Manual,First,17.21,1493.0,100.0,7.0,11.57,3.45,10.982169205715358,1.2383742310432684,mahindra,quanto
Honda City i VTEC V,Kochi,2015,63818,Petrol,Manual,First,17.4,1497.0,117.3,5.0,11.57,6.57,11.063790561202671,1.8825138324965192,honda,city
Audi A4 2.0 TDI 177 Bhp Premium Plus,Kolkata,2014,40000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,11.57,17.5,10.596634733096073,2.8622008809294686,audi,a4
Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,77445,Diesel,Manual,First,22.07,1199.0,73.9,5.0,11.57,3.75,11.25732328598186,1.3217558399823195,volkswagen,polo
Ford EcoSport 1.5 Petrol Titanium Plus AT,Pune,2017,14000,Petrol,Automatic,First,14.8,1497.0,121.36,5.0,13.23,9.99,9.546812608597396,2.301584592660462,ford,ecosport
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2012,85122,Diesel,Manual,First,12.99,2494.0,100.0,7.0,11.57,8.2,11.35184080054004,2.1041341542702074,toyota,innova
Honda City 1.5 EXI,Jaipur,2005,123000,Petrol,Manual,Third,13.0,1493.0,100.0,5.0,11.57,1.1,11.719939634354555,0.09531017980432493,honda,city
Maruti SX4 Green Vxi (CNG),Kochi,2015,61000,CNG,Manual,First,22.1,1586.0,85.7,5.0,11.57,3.89,11.018629143155449,1.358409157630355,maruti,sx4
Maruti Alto 800 2016-2019 LXI Optional,Chennai,2015,63714,Petrol,Manual,First,24.7,796.0,47.3,5.0,11.57,2.45,11.0621595976319,0.8960880245566357,maruti,alto
Mercedes-Benz M-Class ML 320 CDI,Pune,2009,53000,Diesel,Automatic,First,8.7,2987.0,224.34,5.0,11.57,13.75,10.87804719253426,2.6210388241125804,mercedes-benz,m-class
Maruti Swift Dzire LDI,Kolkata,2017,60000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,11.57,3.0,11.002099841204238,1.0986122886681098,maruti,swift
Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,11.06,9.25,10.404262840448617,2.224623551524334,maruti,vitara
Volvo S60 D5 Summum,Mumbai,2013,31000,Diesel,Automatic,First,13.2,2400.0,215.0,5.0,11.57,17.65,10.341742483467284,2.8707357833793057,volvo,s60
Toyota Fortuner 4x2 AT,Delhi,2014,79000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,11.57,18.25,11.27720313144916,2.9041650800285006,toyota,fortuner
Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,Diesel,Manual,First,23.0,1396.0,90.0,5.0,11.57,3.45,11.125997477860475,1.2383742310432684,hyundai,i20
Audi A4 35 TDI Premium,Bangalore,2015,58970,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,11.57,23.75,10.98478411899455,3.1675825304806504,audi,a4
Nissan Terrano XV D Pre,Mumbai,2013,60000,Diesel,Manual,Second,19.64,1461.0,108.5,5.0,17.21,5.45,11.002099841204238,1.6956156086751528,nissan,terrano
Maruti Celerio ZXI AMT,Coimbatore,2017,35225,Petrol,Automatic,First,23.1,998.0,67.04,5.0,6.56,5.25,10.469511336766882,1.6582280766035324,maruti,celerio
Maruti Esteem Vxi,Delhi,2005,69496,Petrol,Manual,First,15.9,1298.0,94.0,5.0,11.57,1.1,11.149024475939756,0.09531017980432493,maruti,esteem
Hyundai i10 Sportz AT,Delhi,2012,62282,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,11.57,2.9,11.039427738470215,1.0647107369924282,hyundai,i10
BMW 3 Series 320d,Hyderabad,2010,80000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,47.2,14.2,11.289781913656018,2.653241964607215,bmw,3
Hyundai Grand i10 Sportz,Kochi,2018,43698,Petrol,Manual,First,18.9,1197.0,82.0,5.0,11.57,5.8,10.68505761344597,1.7578579175523736,hyundai,grand
Hyundai Grand i10 Asta Option AT,Coimbatore,2017,28052,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,11.57,7.22,10.241815209656801,1.9768549529047348,hyundai,grand
Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2016,29091,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.82,4.87,10.278184126972656,1.5830939370944985,hyundai,grand
Volkswagen Polo 1.2 MPI Comfortline,Delhi,2013,63000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,11.57,3.3,11.05089000537367,1.1939224684724346,volkswagen,polo
Honda City ZX EXi,Hyderabad,2007,91000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,11.57,3.0,11.418614785498987,1.0986122886681098,honda,city
Mercedes-Benz GLA Class 200 CDI,Hyderabad,2014,30000,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,11.57,26.0,10.308952660644293,3.258096538021482,mercedes-benz,gla
Maruti Omni 8 Seater BSIV,Hyderabad,2017,24571,Petrol,Manual,First,14.0,796.0,35.0,5.0,11.57,2.9,10.1093221647277,1.0647107369924282,maruti,omni
Hyundai Verna 1.6 SX VTVT AT,Bangalore,2014,45000,Petrol,Automatic,First,15.74,1591.0,121.3,5.0,11.57,7.5,10.714417768752456,2.0149030205422647,hyundai,verna
Maruti Alto 800 LXI,Hyderabad,2015,24617,Petrol,Manual,First,22.74,796.0,47.3,5.0,11.57,2.36,10.111192540161147,0.8586616190375187,maruti,alto
Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,26927,Diesel,Manual,First,24.3,1248.0,88.5,5.0,12.56,11.39,10.200884779674478,2.432735777459091,maruti,vitara
Mahindra XUV500 W8 2WD,Kochi,2013,87736,Diesel,Manual,First,15.1,2179.0,140.0,7.0,11.57,7.02,11.382087584440045,1.9487632180377197,mahindra,xuv500
Maruti Vitara Brezza ZDi,Delhi,2016,35299,Diesel,Manual,First,24.3,1248.0,88.5,5.0,10.14,8.0,10.471609913908228,2.0794415416798357,maruti,vitara
Hyundai i20 1.2 Spotz,Kochi,2017,51612,Petrol,Manual,First,18.6,1197.0,81.83,5.0,11.57,7.11,10.851509482571737,1.9615022438151495,hyundai,i20
Mercedes-Benz E-Class 250 D W 210,Mumbai,1998,55300,Diesel,Automatic,First,10.0,1796.0,157.7,5.0,11.57,3.9,10.920528187510426,1.3609765531356006,mercedes-benz,e-class
Maruti Alto LXi,Hyderabad,2009,65090,Petrol,Manual,First,19.7,796.0,46.3,5.0,11.57,2.15,11.083526206566432,0.7654678421395714,maruti,alto
Honda Amaze S i-Vtech,Kolkata,2013,40000,Petrol,Manual,First,18.0,1198.0,86.7,5.0,11.57,3.25,10.596634733096073,1.1786549963416462,honda,amaze
Land Rover Range Rover Sport HSE,Kochi,2015,38467,Diesel,Automatic,First,12.65,2993.0,255.0,5.0,160.0,70.66,10.557556009861747,4.257879641930999,land,rover
Hyundai Grand i10 CRDi Magna,Mumbai,2013,71904,Diesel,Manual,First,24.0,1120.0,70.0,5.0,11.57,4.61,11.183087174985056,1.5282278570085572,hyundai,grand
Honda Civic 2006-2010 1.8 S MT,Mumbai,2008,87000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,11.57,2.35,11.37366339763672,0.8544153281560676,honda,civic
Hyundai Grand i10 CRDi Magna,Chennai,2014,33000,Diesel,Manual,Second,24.0,1120.0,70.0,5.0,11.57,4.05,10.404262840448617,1.3987168811184478,hyundai,grand
Maruti 800 AC Uniq,Jaipur,2009,22100,Petrol,Manual,Second,16.1,796.0,37.0,4.0,11.57,0.8,10.003332887505843,-0.2231435513142097,maruti,800
Toyota Etios Liva Diesel,Hyderabad,2014,59589,Diesel,Manual,First,23.59,1364.0,67.1,5.0,11.57,5.6,10.995226272261066,1.7227665977411035,toyota,etios
Hyundai i20 Magna 1.4 CRDi,Delhi,2015,44000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,11.57,5.35,10.691944912900398,1.6770965609079151,hyundai,i20
Maruti Alto K10 VXI,Mumbai,2017,12000,Petrol,Manual,First,24.07,998.0,67.1,5.0,4.82,3.25,9.392661928770137,1.1786549963416462,maruti,alto
BMW X1 sDrive20d,Pune,2012,66000,Diesel,Automatic,Second,17.05,1995.0,184.0,5.0,11.57,11.5,11.097410021008562,2.4423470353692043,bmw,x1
Maruti Celerio VXI AT,Pune,2016,38009,Petrol,Automatic,First,23.1,998.0,67.04,5.0,11.57,4.25,10.545578252771122,1.4469189829363254,maruti,celerio
Skoda Superb Elegance 1.8 TSI AT,Mumbai,2009,35000,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,11.57,4.45,10.46310334047155,1.4929040961781488,skoda,superb
Mahindra Xylo E4,Pune,2009,70000,Diesel,Manual,First,14.0,2498.0,112.0,7.0,11.57,2.85,11.156250521031495,1.0473189942805592,mahindra,xylo
Mahindra XUV500 W8 2WD,Delhi,2014,86000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,11.57,7.85,11.362102575235644,2.060513531794317,mahindra,xuv500
Maruti Swift Dzire VXI,Pune,2016,32000,Petrol,Manual,First,19.1,1197.0,85.8,5.0,11.57,5.3,10.373491181781864,1.667706820558076,maruti,swift
Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,2017,15000,Petrol,Manual,First,18.88,999.0,123.24,5.0,11.57,8.0,9.615805480084347,2.0794415416798357,ford,ecosport
Toyota Corolla Altis Diesel D4DG,Coimbatore,2014,69918,Diesel,Manual,First,21.43,1364.0,87.2,5.0,11.57,9.43,11.155078405801317,2.2438960966453663,toyota,corolla
Hyundai i20 2015-2017 1.2 Magna,Pune,2012,39000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,11.57,2.75,10.571316925111784,1.0116009116784799,hyundai,i20
Renault Captur 1.5 Diesel Platine Mono,Mumbai,2018,1011,Diesel,Manual,First,20.37,1461.0,108.45,5.0,11.57,13.5,6.918695219020472,2.6026896854443837,renault,captur
Mercedes-Benz E-Class 280 CDI,Hyderabad,2009,85000,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,11.57,9.99,11.350406535472453,2.301584592660462,mercedes-benz,e-class
Maruti Baleno RS 1.0 Petrol,Chennai,2017,46663,Petrol,Manual,First,21.1,998.0,100.0,5.0,11.57,6.95,10.750706838407863,1.9387416595767009,maruti,baleno
Nissan Sunny 2011-2014 XL AT Special Edition,Chennai,2015,27000,Petrol,Automatic,First,17.97,1498.0,99.6,5.0,11.57,6.75,10.203592144986466,1.9095425048844386,nissan,sunny
Hyundai Grand i10 AT Asta,Chennai,2015,15000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,11.57,5.5,9.615805480084347,1.7047480922384253,hyundai,grand
Maruti Ciaz Zeta,Kochi,2018,10575,Petrol,Manual,First,21.56,1462.0,103.25,5.0,11.11,9.18,9.266248003914479,2.217027204632399,maruti,ciaz
Hyundai Xcent 1.2 Kappa S,Jaipur,2014,12500,Petrol,Manual,First,19.1,1197.0,82.0,5.0,11.57,4.15,9.433483923290392,1.423108334242607,hyundai,xcent
Hyundai Verna 1.6 SX CRDi (O),Ahmedabad,2012,52000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,11.57,6.5,10.858998997563564,1.8718021769015913,hyundai,verna
Maruti Wagon R VXI 1.2,Kochi,2015,49818,Petrol,Manual,First,21.5,1197.0,81.8,5.0,5.44,4.11,10.816131643490086,1.4134230285081433,maruti,wagon
Hyundai Verna CRDi,Hyderabad,2008,90000,Diesel,Manual,Second,16.8,1493.0,110.0,5.0,11.57,2.25,11.407564949312402,0.8109302162163288,hyundai,verna
Toyota Etios Liva G,Kochi,2015,52207,Petrol,Manual,First,17.71,1197.0,78.9,5.0,11.57,4.56,10.86297186449704,1.5173226235262947,toyota,etios
Mahindra Xylo E4 ABS BS III,Pune,2013,167362,Diesel,Manual,First,11.68,2498.0,112.0,7.0,11.57,4.0,12.027914410074098,1.3862943611198906,mahindra,xylo
Toyota Etios Liva GD,Coimbatore,2015,49894,Diesel,Manual,First,23.59,1364.0,67.06,5.0,11.57,5.27,10.817656034029183,1.6620303625532709,toyota,etios
Mahindra Thar DI 4X4,Kochi,2019,13024,Diesel,Manual,First,18.06,2523.0,63.0,7.0,11.57,9.11,9.474549088242322,2.209372711271867,mahindra,thar
Nissan X-Trail SLX MT,Pune,2010,128000,Diesel,Manual,Second,14.42,1995.0,147.6,5.0,11.57,6.2,11.759785542901755,1.824549292051046,nissan,x-trail
Toyota Innova Crysta 2.8 ZX AT,Kochi,2017,26023,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,26.55,19.97,10.166736041346642,2.994231147427724,toyota,innova
Hyundai Creta 1.4 CRDi S,Delhi,2016,42784,Diesel,Manual,First,21.38,1396.0,88.7,5.0,11.57,10.17,10.66391947990167,2.3194422100604686,hyundai,creta
Maruti Swift VDI,Pune,2014,115000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,8.26,4.5,11.652687407345388,1.5040773967762742,maruti,swift
Hyundai Verna 1.6 CRDI SX Option,Kochi,2019,30529,Diesel,Manual,First,23.9,1582.0,126.2,5.0,11.57,14.28,10.326432330524938,2.658859956911438,hyundai,verna
